#{"t_start": 1733274618.171013, "env_id": "BipedalWalker-v3"}
r,l,t
290.24347,873,1272.80946
292.688365,838,1281.655076
291.457259,872,1281.983363
290.653283,867,1282.365302
291.558081,870,1282.772763
287.340865,913,1283.238962
292.407359,845,1292.134667
290.862766,860,1292.615437
290.629414,852,1292.958201
289.872906,868,1293.336624
292.16252,863,1293.709884
290.460447,867,1303.109496
290.517627,862,1303.479662
289.058411,860,1303.840641
292.800304,858,1304.21368
290.964018,852,1304.582559
291.650744,842,1314.633825
291.859657,846,1315.099716
293.662314,826,1315.495019
292.543042,828,1315.940213
296.772757,801,1316.32624
288.371247,862,1326.581133
289.316776,863,1326.969931
290.851044,858,1327.40871
290.699133,841,1327.826685
296.698962,821,1328.231426
290.612774,846,1337.357874
289.595093,870,1337.702782
288.625814,871,1338.051159
286.905167,877,1338.390725
288.328449,863,1338.725386
287.090959,906,1347.83923
289.350393,877,1348.183027
288.81241,879,1348.528166
291.450689,858,1348.988664
289.754536,880,1349.368521
291.508668,859,1362.818248
290.99123,859,1363.254778
290.206503,864,1363.626242
289.915888,873,1363.992199
291.465755,855,1364.350098
291.673528,858,1374.598027
290.131227,871,1375.494889
289.673418,874,1377.023884
291.084889,857,1379.146086
290.595183,871,1380.072992
292.118889,864,1393.944756
289.301662,891,1394.461295
292.053961,847,1394.871844
289.404477,873,1395.278558
291.821616,851,1395.659107

33.522501,663,484.600659
-19.04817,345,484.777396
280.307946,1102,486.180658
44.851015,741,486.651597
285.715386,1069,487.809778
281.201647,1123,488.358576
278.598066,1148,489.58583
285.725445,1035,490.081914
97.707226,913,491.251427
284.758857,1075,493.630003
-105.721204,59,493.65558
12.36491,499,494.459423
9.900115,569,494.708271
19.785159,568,494.953135
-66.084366,248,495.055991
280.691717,1129,496.185141
281.946477,1115,496.64588
61.926197,652,497.525776
-111.035707,120,497.597609
282.321075,1112,498.049862
10.914298,457,498.814488
279.999372,1145,499.320929
283.513004,1105,500.342928
283.810234,1125,502.45555
281.019631,1143,503.725368
10.45137,489,503.946355
283.139759,1085,505.179671
280.685423,1163,505.83782
285.184506,1084,506.957775
280.333057,1147,507.466163
137.423896,1022,508.550481
279.648566,1164,509.052958
56.283123,824,510.110814
283.229906,1109,512.840728
280.463765,1134,513.966943
282.902015,1096,514.50802
-125.260736,174,514.583414
281.179304,1111,515.723362
286.685451,1045,516.167511
284.811242,1073,517.264337
157.927404,1082,517.741488
283.848064,1079,518.882886
283.267295,1083,520.096605
285.772644,1051,522.294999
115.032377,872,522.70898
282.070034,1098,523.952526
285.946843,1044,524.430089
284.567925,1057,525.597719
285.097732,1063,526.652683
286.784909,1053,527.070623
171.529406,1046,528.224688
83.786779,722,528.523823
283.935166,1064,529.011914
-113.408969,65,529.041412
131.626609,942,532.127176
281.289755,1095,532.599918
281.373013,1102,533.821898
286.647641,1035,534.308348
-109.061295,70,535.182693
-43.299395,334,535.374873
287.796864,1010,535.871108
284.886883,1058,537.03474
-56.246872,312,537.173326
284.736031,1046,537.685588
-109.82657,127,537.746452
288.61505,1010,538.824343
285.565618,1048,539.371281
-46.238976,334,540.310616
286.471751,1034,543.248336
-91.923424,207,543.381106
284.731085,1065,544.731047
280.111775,1120,545.284096
286.773365,1020,546.450575
273.922029,1183,546.983556
282.088913,1097,548.288588
282.569545,1069,548.80133
281.775162,1071,550.179261
283.426505,1059,550.698949
283.287887,1074,554.022933
146.083038,957,554.49156
-124.884246,123,554.573402
-105.211499,67,555.282465
283.535204,1057,555.759089
281.581945,1102,557.033669
282.953052,1087,557.544043
281.532635,1078,558.716893
281.030845,1116,559.246305
153.116285,1058,560.561257
167.775889,1053,561.132675
-107.295884,95,561.185259
283.444197,1107,566.504832
284.819263,1053,567.301302
-112.544312,71,567.374373
285.277819,1071,569.40455
284.961407,1059,570.393161
284.587505,1073,571.927015
-111.74937,102,571.978766
272.581569,1241,573.487151
97.716599,858,573.917423
285.617609,1051,575.136113
284.352375,1049,575.700802
278.882452,1130,578.963181
285.135031,1066,579.458326
-40.321404,324,579.608902
-67.42156,220,579.706413
281.497575,1086,580.848155
284.523995,1076,581.364798
281.630026,1098,582.485228
285.39322,1051,582.98324
285.339832,1043,584.126228
284.345241,1066,584.606711
-103.486417,90,585.282613
288.097614,1022,585.756388
288.295501,1022,588.872451
277.531048,1149,589.49786
290.665185,1019,590.659005
285.769829,1048,591.168007
288.254927,991,592.458398
291.108263,989,592.908118
-53.79392,266,593.040831
78.901487,774,594.405277
284.343541,1059,594.943388
286.780541,1045,596.079393
288.111294,1015,598.647385
286.505414,1016,599.749436
289.601915,995,600.192225
-100.920269,78,600.22921
287.234112,1026,601.302848
286.293398,1021,601.760171
282.524261,1088,602.935656
284.343883,1054,603.45145
285.388252,1013,604.721338
284.569419,1044,605.210815
283.914771,1036,606.433588
286.371244,1025,608.855945
285.768227,1023,609.999611
287.898452,977,610.428847
284.787668,1022,611.512868
283.87074,1057,611.968233
281.069493,1071,613.057027
290.484069,985,613.537198
284.873967,1009,614.867276
171.970171,927,615.319998
285.693867,1021,616.451044
288.607178,1007,618.926415
285.67808,1032,620.131979
281.876921,1068,620.682733
289.657066,964,621.998135
285.643558,1028,622.485543
284.606228,1039,623.808274
288.136284,991,624.340784
285.843626,1012,625.940119
288.843335,975,626.456841
289.776212,984,627.728055
285.827516,1028,630.429107
286.628517,1010,631.677013
279.417896,1118,632.168324
289.211635,982,633.226371
287.423228,999,633.686878
288.462421,1007,634.899363
288.326143,974,635.346475
285.648094,1020,636.372368
288.002674,997,636.955644
88.991474,678,637.554449
284.558365,1053,641.26862
289.143447,982,641.78933
288.275377,995,643.110685
